ENT,Gpob,Cato_2000_T,Cato_2000_H,Cato_2000_M,Cato_2010_T,Cato_2010_H,Cato_2010_M,Cato_2020_T,Cato_2020_H,Cato_2020_M,Ncat_2000_T,Ncat_2000_H,Ncat_2000_M,Ncat_2010_T,Ncat_2010_H,Ncat_2010_M,Ncat_2020_T,Ncat_2020_H,Ncat_2020_M,Nrel_2000_T,Nrel_2000_H,Nrel_2000_M,Nrel_2010_T,Nrel_2010_H,Nrel_2010_M,Nrel_2020_T,Nrel_2020_H,Nrel_2020_M
Mich,11,0.957129964,0.95569594,0.958420307,0.932112422,0.92850133,0.935447011,0.89130209,0.884990647,0.896796099,0.030695731,0.026822701,0.034180707,0.047737081,0.043337268,0.051799997,0.076611846,0.072591616,0.080111392,0.012174305,0.017481359,0.007398986,0.020150497,0.028161402,0.012752991,0.032086064,0.042417737,0.023092509
Mich,12,0.958441835,0.955997385,0.960622637,0.934727758,0.930261736,0.938714243,0.893826068,0.884858765,0.901631448,0.030291757,0.027636888,0.032660285,0.046016026,0.042710766,0.048966386,0.075259487,0.072530196,0.077635134,0.011266408,0.016365727,0.006717078,0.019256215,0.027027498,0.01231937,0.030914445,0.042611039,0.020733419
Mich,13,0.958299362,0.956545248,0.959852819,0.940647652,0.935079576,0.945676695,0.897187641,0.887497174,0.905934532,0.030660661,0.027546955,0.033418181,0.041739659,0.038483643,0.044680469,0.074459946,0.072635466,0.076106773,0.011039976,0.015907797,0.006729,0.017612689,0.026436782,0.009642836,0.028352414,0.03986736,0.017958695
Mich,14,0.960181246,0.957272451,0.962902208,0.944024461,0.939052325,0.948393225,0.903123176,0.892825299,0.912442396,0.028262677,0.026135636,0.030252366,0.039592161,0.036187682,0.042583505,0.071085676,0.069686342,0.072352024,0.011556077,0.016591913,0.006845426,0.016383378,0.024759993,0.009023271,0.025791148,0.037488359,0.01520558
Mich,15,0.959789419,0.955230389,0.964198688,0.948733829,0.944871101,0.952258744,0.909587614,0.899110625,0.919110522,0.02839515,0.027859877,0.02891284,0.037245389,0.034541193,0.039713092,0.068837918,0.069101927,0.06859795,0.011815432,0.016909734,0.006888472,0.014020782,0.020587705,0.008028164,0.021574469,0.031787448,0.012291529
Mich,16,0.96277253,0.957408975,0.967542737,0.950374839,0.945342697,0.954725151,0.915401471,0.903892892,0.925159984,0.026107059,0.02557155,0.026583327,0.035287881,0.033153683,0.037132907,0.064348881,0.067112949,0.062005134,0.011120411,0.017019475,0.005873936,0.014337279,0.02150362,0.008141943,0.020249648,0.028994159,0.012834882
Mich,17,0.966133165,0.963526082,0.968346608,0.953304205,0.945835339,0.959508098,0.926890773,0.916288385,0.935431829,0.02432322,0.024423777,0.024237847,0.033506281,0.035146846,0.032143571,0.056231757,0.058522474,0.054386405,0.009543615,0.012050142,0.007415545,0.013189514,0.019017814,0.00834833,0.01687747,0.025189141,0.010181766
More,Total,0.844610804,0.844403686,0.844801262,0.803777248,0.801600519,0.805785346,0.712377086,0.705250103,0.718965592,0.111903137,0.103965738,0.119202056,0.134660317,0.126052825,0.142600986,0.205595952,0.199134842,0.211568894,0.043486059,0.051630576,0.035996682,0.061562435,0.072346656,0.051613668,0.082026962,0.095615055,0.069465514
More,1,0.838359375,0.838361891,0.838356795,0.800337832,0.799768006,0.800930765,0.707403114,0.705818082,0.709035575,0.116666368,0.115961881,0.117389092,0.139059804,0.138634108,0.139502762,0.207207831,0.208040525,0.206350221,0.044974257,0.045676228,0.044254113,0.060602365,0.061597886,0.059566473,0.085389054,0.086141392,0.084614204
More,2,0.837081723,0.837286358,0.836868975,0.802839375,0.801560384,0.804150693,0.711490473,0.710032044,0.712998585,0.121594858,0.118793354,0.124507447,0.142077961,0.140818063,0.143369704,0.21226228,0.211382211,0.21317233,0.041323419,0.043920288,0.038623578,0.055082663,0.057621553,0.052479603,0.076247247,0.078585745,0.073829085
More,3,0.840198498,0.839909033,0.840472378,0.79747385,0.793033476,0.801900314,0.702668124,0.699516131,0.705918958,0.111610357,0.103990374,0.118820056,0.135725574,0.132222493,0.139217681,0.206686528,0.203520769,0.20995156,0.048191145,0.056100592,0.040707566,0.066800577,0.074744031,0.058882005,0.090645347,0.096963101,0.084129483
More,4,0.844771504,0.844996906,0.844579728,0.797098423,0.792828254,0.801079472,0.699304239,0.68989946,0.708362623,0.105561795,0.095651346,0.113993764,0.127647216,0.119060179,0.135652854,0.199597484,0.194347624,0.204653981,0.049666701,0.059351748,0.041426508,0.075254361,0.088111567,0.063267674,0.101098277,0.115752916,0.086983396
More,5,0.846151334,0.846964662,0.845466981,0.79786975,0.79593098,0.799573988,0.697400293,0.688500611,0.705701947,0.106051577,0.09390074,0.116275574,0.129770237,0.117891005,0.140212434,0.20192096,0.194425433,0.208912812,0.047797089,0.059134598,0.038257445,0.072360012,0.086178016,0.060213578,0.100678748,0.117073956,0.085385241
More,6,0.845177922,0.844265416,0.845953403,0.801559546,0.800986311,0.802054141,0.69268044,0.683291109,0.701143016,0.109349537,0.099601194,0.117634035,0.132451166,0.119037497,0.14402465,0.207500401,0.200126672,0.214146322,0.045472541,0.056133389,0.036412562,0.065989288,0.079976193,0.053921209,0.099819158,0.116582219,0.084710662
More,7,0.846270216,0.845699362,0.846766243,0.803929273,0.804641708,0.803312811,0.701885125,0.693945202,0.708890059,0.108842996,0.099584707,0.116887707,0.135072692,0.12168389,0.146657872,0.20718704,0.197762835,0.215501469,0.044886788,0.054715931,0.03634605,0.060998035,0.073674403,0.050029317,0.090927835,0.108291963,0.075608471
More,8,0.84383854,0.843764871,0.843904745,0.805983194,0.803049105,0.808504875,0.709448318,0.704891806,0.713409127,0.112536305,0.101259799,0.122670388,0.133838913,0.124052079,0.142250135,0.208493439,0.196628843,0.218806899,0.043625156,0.05497533,0.033424867,0.060177894,0.072898816,0.049244989,0.082058244,0.098479351,0.067783974
More,9,0.847697472,0.849425215,0.846107144,0.808576412,0.807651055,0.809388419,0.715911469,0.710252652,0.720863201,0.111475755,0.097682015,0.124172425,0.134045597,0.122229174,0.144414596,0.210076459,0.199568854,0.219271108,0.040826772,0.05289277,0.029720431,0.057377991,0.070119771,0.046196984,0.074012072,0.090178494,0.059865691
More,10,0.851513006,0.850159855,0.852780886,0.80401095,0.804844883,0.803281577,0.724119203,0.715846995,0.731167967,0.110605948,0.099610955,0.120908074,0.137575337,0.121751612,0.151415042,0.20764204,0.197996992,0.215860603,0.037881046,0.05022919,0.026311041,0.058413713,0.073403505,0.045303381,0.068238757,0.086156014,0.052971429
More,11,0.8554898,0.856110381,0.854926086,0.806431092,0.805724474,0.807072283,0.72554328,0.718731663,0.731378197,0.110686105,0.097493177,0.122670095,0.137876195,0.121907733,0.152366095,0.209513,0.197923719,0.219440524,0.033824095,0.046396442,0.02240382,0.055692713,0.072367793,0.040561622,0.06494372,0.083344617,0.049181279
More,12,0.856449376,0.855263937,0.857493089,0.810528305,0.807942812,0.812876465,0.727918084,0.72040644,0.734395692,0.111595007,0.099887434,0.121902874,0.136300917,0.121882446,0.149395852,0.207160549,0.19444089,0.218129249,0.031955617,0.044848628,0.020604037,0.053170778,0.070174742,0.037727683,0.064921367,0.085152671,0.04747506
More,13,0.862832447,0.861321699,0.864144614,0.818174932,0.813397902,0.822398782,0.734760467,0.725704615,0.742742398,0.107646277,0.096981834,0.116908933,0.130517119,0.116007533,0.143346496,0.203275089,0.192703248,0.21259323,0.029521277,0.041696467,0.018946453,0.051307949,0.070594566,0.034254722,0.061964444,0.081592137,0.044664372
More,14,0.856555317,0.856922186,0.856225597,0.827988338,0.824421869,0.831016286,0.747316665,0.730777803,0.76194795,0.113010099,0.101467465,0.123383948,0.126990947,0.112752306,0.139079612,0.195480699,0.189391576,0.200867508,0.030434584,0.041610349,0.020390456,0.045020715,0.062825825,0.029904103,0.057202636,0.079830622,0.037184543
More,15,0.852814427,0.860736871,0.845434755,0.829298706,0.820434013,0.836900958,0.75862173,0.744112929,0.771500171,0.11370417,0.096095683,0.130106288,0.128950424,0.1204247,0.136261981,0.189844009,0.184985563,0.19415651,0.033481403,0.043167446,0.024458958,0.041750871,0.059141287,0.026837061,0.051534261,0.070901508,0.034343319
More,16,0.846582614,0.837775203,0.8540289,0.826623289,0.819779884,0.832075012,0.772509469,0.756060141,0.785761371,0.120637027,0.116743917,0.123928484,0.136166463,0.12549679,0.144666342,0.179299959,0.174900276,0.18284443,0.032780358,0.045480881,0.022042616,0.037210248,0.054723326,0.023258646,0.048190572,0.069039583,0.031394199
More,17,0.867208358,0.858839406,0.873523422,0.829606724,0.8205082,0.83675492,0.773349398,0.751262626,0.789333776,0.105165409,0.104723347,0.105498982,0.130193467,0.126329068,0.133229506,0.185253012,0.192263545,0.180179432,0.027626233,0.036437247,0.020977597,0.04019981,0.053162732,0.030015574,0.04139759,0.056473829,0.030486792
Naya,Total,0.925510739,0.923376301,0.927591756,0.894429519,0.890372706,0.898440733,0.836433614,0.82873898,0.843958277,0.045302586,0.041025423,0.0494727,0.071707587,0.067950389,0.075422554,0.090291437,0.085935009,0.094551633,0.029186675,0.035598276,0.022935545,0.033862894,0.041676905,0.026136712,0.07327495,0.085326011,0.06149009
Naya,1,0.919689318,0.918598505,0.920818192,0.892720748,0.891972156,0.89349147,0.833727483,0.833362117,0.834106334,0.047015112,0.046741675,0.047298089,0.077292878,0.077327583,0.077257147,0.090797999,0.089924703,0.091703526,0.03329557,0.03465982,0.031883718,0.029986374,0.030700261,0.029251383,0.075474518,0.07671318,0.07419014
Naya,2,0.923529027,0.921703802,0.925415677,0.893715752,0.890956745,0.896606219,0.8373659,0.837950355,0.836758957,0.048168117,0.046823296,0.049558195,0.078866636,0.079722442,0.077970053,0.094757958,0.092005065,0.097616774,0.028302856,0.031472902,0.025026128,0.027417612,0.029320813,0.025423729,0.067876142,0.07004458,0.065624268
Naya,3,0.922729605,0.921168541,0.924296318,0.892015209,0.888864126,0.895236468,0.82242012,0.819280537,0.825640227,0.044197024,0.04003032,0.048378806,0.070140356,0.068512741,0.071804219,0.091244452,0.088851364,0.093698918,0.033073371,0.038801139,0.027324876,0.037844435,0.042623133,0.032959313,0.086335428,0.091868099,0.080660855
Naya,4,0.924633326,0.922764122,0.926327652,0.88958095,0.883159283,0.895922459,0.813447553,0.799389023,0.827373285,0.042633893,0.037271103,0.047494952,0.06565457,0.062888475,0.068386137,0.085572538,0.086073441,0.085076366,0.032732781,0.039964775,0.026177396,0.04476448,0.053952242,0.035691405,0.100979909,0.114537536,0.087550349
Naya,5,0.926837764,0.923885508,0.929546608,0.886813954,0.881438509,0.89193587,0.816108995,0.802067881,0.829533668,0.043582456,0.039775209,0.047075797,0.071548481,0.066425576,0.076429768,0.085869189,0.082316736,0.08926568,0.02957978,0.036339283,0.023377595,0.041637564,0.052135915,0.031634362,0.098021816,0.115615383,0.081200652
Naya,6,0.924689766,0.923720805,0.925575227,0.889230069,0.882927081,0.895270856,0.823853901,0.811004621,0.835983839,0.046188558,0.039725935,0.052094257,0.073593894,0.069200578,0.07780445,0.087498204,0.084572131,0.090260466,0.029121676,0.03655326,0.022330516,0.037176036,0.04787234,0.026924695,0.088647896,0.104423248,0.073755695
Naya,7,0.925536192,0.9236472,0.927286811,0.890181743,0.88545755,0.894877323,0.826756655,0.817219597,0.83583494,0.046426262,0.040447723,0.05196686,0.076339906,0.07294464,0.079714608,0.092065657,0.085905102,0.097929863,0.028037547,0.035905077,0.020746329,0.03347835,0.04159781,0.025408069,0.081177688,0.096875301,0.066235197
Naya,8,0.924915021,0.921356301,0.928252176,0.894804751,0.890866555,0.898614552,0.834159847,0.825693818,0.842335696,0.046637261,0.040638849,0.052262213,0.072689964,0.066864785,0.078325229,0.094936319,0.088718565,0.100940955,0.028447718,0.03800485,0.019485611,0.032505285,0.04226866,0.02306022,0.070903833,0.085587616,0.05672335
Naya,9,0.92879968,0.92603716,0.931458527,0.896727796,0.894795332,0.898550218,0.842853526,0.835816888,0.849785748,0.045960655,0.040519216,0.051197883,0.072869471,0.065901093,0.079441048,0.09501539,0.088468251,0.101465376,0.025239664,0.033443624,0.017343589,0.030402733,0.039303575,0.022008734,0.062131084,0.075714861,0.048748876
Naya,10,0.929967963,0.92862254,0.931324794,0.897896103,0.892610879,0.902856002,0.850755008,0.844404435,0.856803345,0.045420522,0.037030411,0.053881773,0.069669682,0.062739423,0.076173357,0.094098613,0.085346979,0.102433741,0.024611515,0.034347048,0.014793433,0.032434215,0.044649698,0.020970641,0.055146379,0.070248586,0.040762913
Naya,11,0.934395808,0.933323722,0.935488611,0.902507876,0.899381991,0.905553344,0.855188246,0.847798742,0.862059188,0.043918058,0.036041231,0.051947098,0.069615627,0.060830482,0.078174761,0.093884298,0.085191538,0.101967039,0.021686133,0.030635046,0.012564291,0.027876497,0.039787527,0.016271895,0.050927456,0.06700972,0.035973773
Naya,12,0.933821042,0.930490262,0.937201772,0.906595992,0.905413972,0.90775343,0.858170908,0.849995604,0.865633905,0.041821719,0.035594359,0.048142468,0.065301258,0.054773678,0.075609908,0.091013994,0.080321815,0.100774572,0.02435724,0.033915379,0.01465576,0.028102751,0.039812349,0.016636663,0.050815098,0.069682582,0.033591524
Naya,13,0.932934783,0.92733937,0.938623411,0.907190735,0.901150337,0.913229695,0.866754757,0.857019578,0.87610757,0.042771739,0.036761535,0.048882069,0.063657637,0.055216184,0.072097081,0.088054968,0.078258994,0.09746619,0.024293478,0.035899094,0.01249452,0.029151628,0.043633479,0.014673223,0.045190275,0.064721428,0.02642624
Naya,14,0.933269074,0.929163636,0.93753781,0.913446382,0.908838456,0.918032787,0.87527029,0.86376726,0.88623724,0.042188774,0.0352,0.049455535,0.059660855,0.051038973,0.06824247,0.082636586,0.075611017,0.089334741,0.024542152,0.035636364,0.013006655,0.026892763,0.04012257,0.013724743,0.042093124,0.060621723,0.024428018
Naya,15,0.934997978,0.932606941,0.937398703,0.913959867,0.903837861,0.924169929,0.882772835,0.869809777,0.895304004,0.043570562,0.035714286,0.051458671,0.059116501,0.055483685,0.062780919,0.079525461,0.077111884,0.081858626,0.02143146,0.031678773,0.011142626,0.026923632,0.040678453,0.013049152,0.037701704,0.053078339,0.02283737
Naya,16,0.931550091,0.929092805,0.933800127,0.911860088,0.905385735,0.917774823,0.885622169,0.87304595,0.897520167,0.044525669,0.037191519,0.051241248,0.0612694,0.054827754,0.067154255,0.077608045,0.072161693,0.082760681,0.02392424,0.033715676,0.014958625,0.026870512,0.039786511,0.015070922,0.036769786,0.054792357,0.019719151
Naya,17,0.933896378,0.918872465,0.947352217,0.914955655,0.905922432,0.922763307,0.896554834,0.884722776,0.906322028,0.041741108,0.044345136,0.039408867,0.060381485,0.054245283,0.065685164,0.06998557,0.065815716,0.073427725,0.024362514,0.036782399,0.013238916,0.02466286,0.039832285,0.011551529,0.033459596,0.049461508,0.020250247
Nleo,Total,0.887717406,0.889610249,0.885855022,0.851247918,0.850389644,0.852096936,0.784048307,0.777176254,0.7909006,0.084213136,0.07558441,0.092703012,0.107193998,0.09902551,0.115274407,0.128795019,0.12079625,0.136770787,0.028069458,0.034805341,0.021441967,0.041558084,0.050584846,0.032628657,0.087156673,0.102027496,0.072328613
Nleo,1,0.884702613,0.884217902,0.885205627,0.850206392,0.848953518,0.851504547,0.772121359,0.769698414,0.774624734,0.08641695,0.086047018,0.08680085,0.110796677,0.11079003,0.110803564,0.129187006,0.128611358,0.129781763,0.028880437,0.029735081,0.027993522,0.038996931,0.040256452,0.037691889,0.098691635,0.101690228,0.095593503
Nleo,2,0.883117878,0.883040412,0.883197642,0.849924604,0.848377519,0.851526339,0.782567253,0.781213799,0.783968362,0.09049698,0.088390715,0.092665738,0.114242561,0.113662722,0.114842882,0.133756775,0.132542589,0.135013712,0.026385142,0.028568872,0.024136621,0.035832836,0.037959759,0.033630779,0.083675972,0.086243612,0.081017927
Nleo,3,0.883100525,0.881095675,0.885108744,0.843794181,0.840800871,0.846854552,0.776254446,0.772622371,0.780022252,0.084134033,0.078943264,0.089333527,0.107981573,0.104830966,0.111202765,0.12926312,0.126279636,0.132358098,0.032765442,0.039961061,0.025557728,0.048224246,0.054368163,0.041942683,0.094482433,0.101097993,0.08761965
Nleo,4,0.886539688,0.886229425,0.886849367,0.84438201,0.838940123,0.849925843,0.759464135,0.749407248,0.769813409,0.078229158,0.070569883,0.085874028,0.101020209,0.095751357,0.106387767,0.126120118,0.12160836,0.130763047,0.035231154,0.043200692,0.027276605,0.054597781,0.06530852,0.043686391,0.114415747,0.128984392,0.099423544
Nleo,5,0.888936689,0.890168747,0.887723394,0.844931994,0.839934291,0.849971679,0.752567174,0.738769841,0.766860618,0.078659181,0.068997119,0.0881741,0.102783572,0.095002915,0.110629589,0.125110433,0.118554141,0.131902469,0.03240413,0.040834134,0.024102506,0.052284434,0.065062795,0.039398732,0.122322393,0.142676018,0.101236912
Nleo,6,0.889279563,0.892113349,0.886528653,0.848685522,0.847602986,0.849760036,0.761167497,0.747897118,0.774768289,0.080807357,0.069787439,0.091504993,0.103403632,0.093356246,0.113376559,0.12528482,0.116780646,0.134000734,0.029913079,0.038099212,0.021966354,0.047910846,0.059040768,0.036863406,0.113547683,0.135322236,0.091230978
Nleo,7,0.889746986,0.893154487,0.886412254,0.850997204,0.852018582,0.849976576,0.773941567,0.76314885,0.785008406,0.083328106,0.072013667,0.094400923,0.106608974,0.095180761,0.11802879,0.128664981,0.119226768,0.138342914,0.026924908,0.034831846,0.019186823,0.042393822,0.052800656,0.031994634,0.097393451,0.117624382,0.07664868
Nleo,8,0.891373473,0.89680352,0.886142618,0.852784047,0.853386618,0.852193749,0.787039917,0.7801483,0.793943732,0.084823188,0.071624163,0.097538029,0.107397144,0.096072306,0.118491334,0.129733093,0.119516433,0.139967836,0.023803339,0.031572318,0.016319353,0.039818809,0.050541076,0.029314917,0.08322699,0.100335267,0.066088432
Nleo,9,0.888767149,0.894847516,0.882927683,0.855518954,0.85793087,0.853179796,0.796746916,0.793370708,0.800131571,0.088480135,0.073659005,0.102714061,0.108034497,0.094932339,0.120741414,0.131621084,0.119306585,0.143966392,0.022752715,0.031493479,0.014358256,0.036446549,0.047136791,0.026078791,0.071632,0.087322706,0.055902037
Nleo,10,0.890664108,0.897224349,0.884349843,0.858844391,0.862386019,0.855517044,0.805477094,0.800953763,0.809852757,0.088207075,0.073218792,0.102633374,0.108269811,0.093571422,0.122078897,0.130933319,0.118226391,0.143225418,0.021128817,0.02955686,0.013016783,0.032885798,0.044042559,0.022404059,0.063589587,0.080819846,0.046921824
Nleo,11,0.89177513,0.900249748,0.883597122,0.858080887,0.864794933,0.851714415,0.814074168,0.813900053,0.814240297,0.087932707,0.070786894,0.104478417,0.111932584,0.093573801,0.129340967,0.131099571,0.11509945,0.146365718,0.020292163,0.028963358,0.01192446,0.029986529,0.041631266,0.018944619,0.054826261,0.071000497,0.039393985
Nleo,12,0.893642421,0.901735397,0.886011892,0.860555539,0.864802014,0.856664168,0.820530449,0.820631054,0.820438575,0.086551193,0.069751319,0.102391093,0.110095402,0.09245746,0.126258395,0.131458735,0.113982174,0.147418694,0.019806386,0.028513284,0.011597014,0.02934906,0.042740526,0.017077436,0.048010816,0.065386772,0.032142731
Nleo,13,0.8941979,0.900946715,0.888039227,0.866244712,0.87184897,0.861121157,0.826827431,0.826204977,0.827382122,0.086726285,0.071131581,0.100957329,0.10572997,0.087316762,0.122563793,0.131299752,0.113952655,0.14675835,0.019075815,0.027921704,0.011003444,0.028025317,0.040834267,0.016315049,0.041872817,0.059842368,0.025859528
Nleo,14,0.893885153,0.90016454,0.888420156,0.865333011,0.867913251,0.86303178,0.838002267,0.835562946,0.840107047,0.088360062,0.073019967,0.101710659,0.107068105,0.090846995,0.121535181,0.125416483,0.110907664,0.137935482,0.017754785,0.026815493,0.009869185,0.027598884,0.041239754,0.015433039,0.03658125,0.05352939,0.021957472
Nleo,15,0.891567356,0.892621786,0.890643573,0.869959699,0.871541955,0.868612283,0.84017525,0.838469353,0.841624512,0.089063207,0.078692338,0.098149092,0.103749499,0.089553608,0.115838412,0.124891441,0.10974715,0.137757426,0.019369437,0.028685877,0.011207336,0.026290802,0.038904436,0.015549305,0.034933309,0.051783497,0.020618062
Nleo,16,0.894872825,0.895371706,0.894484168,0.873602608,0.870282836,0.876100519,0.849509921,0.841937829,0.855419977,0.085606017,0.07447227,0.094279877,0.100512377,0.088880279,0.109264766,0.117539246,0.106616979,0.126064132,0.019521157,0.030156025,0.011235955,0.025885015,0.040836885,0.014634715,0.032950833,0.051445192,0.018515891
Nleo,17,0.889498479,0.875982533,0.898878675,0.87406553,0.863934773,0.880916577,0.852654388,0.846508607,0.856702751,0.090166378,0.09286754,0.088291747,0.102396514,0.097839898,0.105477981,0.117886808,0.108671647,0.123957041,0.020335142,0.031149927,0.012829579,0.023537955,0.038225328,0.013605442,0.029458804,0.044819747,0.019340208
Oaxa,Total,0.855835421,0.852986508,0.858450751,0.820944656,0.818056785,0.823557475,0.759625372,0.754580089,0.764196136,0.104022251,0.100158735,0.107568996,0.135559414,0.130499492,0.140137411,0.182233642,0.176482142,0.187444201,0.040142327,0.046854757,0.033980253,0.04349593,0.051443723,0.036305114,0.058140985,0.068937769,0.048359663
Oaxa,1,0.842845708,0.843457046,0.842226507,0.812177984,0.812223482,0.81213157,0.747607052,0.746741803,0.748482054,0.10928963,0.107664054,0.110936114,0.14271312,0.141261274,0.144194162,0.186745281,0.185753074,0.187748674,0.047864662,0.0488789,0.046837379,0.045108897,0.046515244,0.043674267,0.065647667,0.067505123,0.063769272
Oaxa,2,0.849053308,0.848024847,0.850107499,0.816793018,0.816625964,0.816963604,0.754852868,0.75309378,0.756654708,0.110449684,0.108277086,0.112676639,0.143467797,0.14125409,0.145728296,0.188526568,0.187261229,0.18982266,0.040497008,0.043698067,0.037215862,0.039739185,0.042119946,0.0373081,0.056620564,0.059644992,0.053522632
Oaxa,3,0.852823713,0.852355386,0.853266197,0.815056438,0.814313161,0.815777122,0.752227229,0.750808193,0.75363981,0.10564963,0.099232919,0.111712243,0.138239113,0.132254535,0.144041775,0.182433281,0.176303455,0.188535223,0.041526656,0.048411695,0.03502156,0.046704449,0.053432304,0.040181103,0.06533949,0.072888352,0.057824966
Oaxa,4,0.850891857,0.848953573,0.852506205,0.811617627,0.810607221,0.812486898,0.749475063,0.746295666,0.752341349,0.104778789,0.098306517,0.110169383,0.134109473,0.125670087,0.141370037,0.176872438,0.168242738,0.184652278,0.044329354,0.05273991,0.037324412,0.0542729,0.063722692,0.046143065,0.0736525,0.085461596,0.063006372
Oaxa,5,0.852283868,0.850352695,0.853903758,0.809861323,0.809252986,0.810370146,0.745337283,0.740780604,0.749222642,0.102164459,0.094483633,0.10860722,0.135535,0.125689276,0.143770122,0.180825096,0.170700448,0.189458113,0.045551673,0.055163672,0.037489021,0.054603678,0.065057738,0.045859732,0.07383762,0.088518949,0.061319245
Oaxa,6,0.853346854,0.849699337,0.856442346,0.811362043,0.808611128,0.813651833,0.745821354,0.740921483,0.749985599,0.103161413,0.097367668,0.108078318,0.137403629,0.1290812,0.144331,0.18269793,0.172262136,0.191566982,0.043491733,0.052932995,0.035479336,0.051234328,0.062307673,0.042017166,0.071480716,0.086816381,0.058447418
Oaxa,7,0.85489188,0.849714192,0.859355202,0.816301306,0.814062472,0.81819848,0.748408093,0.743036964,0.753028722,0.10270679,0.097131036,0.107513257,0.137151881,0.128458391,0.144518691,0.184983402,0.176060307,0.192659686,0.042401331,0.053154772,0.033131541,0.046546813,0.057479137,0.037282829,0.066608505,0.080902729,0.054311593
Oaxa,8,0.860322282,0.85573401,0.86437096,0.820933696,0.815654902,0.825472758,0.754877875,0.750742086,0.758455983,0.101403682,0.096057788,0.106120881,0.134513668,0.12825098,0.139898749,0.185658142,0.176205007,0.193836592,0.038274036,0.048208202,0.02950816,0.044552636,0.056094118,0.034628492,0.059463983,0.073052906,0.047707425
Oaxa,9,0.862071192,0.855520495,0.867894359,0.825528334,0.820025215,0.830255084,0.763358909,0.75913927,0.76702194,0.10359546,0.099495435,0.107240132,0.132960074,0.126228666,0.138741828,0.184663878,0.176066708,0.192127003,0.034333348,0.04498407,0.024865509,0.041511592,0.053746118,0.031003088,0.051977213,0.064794021,0.040851057
Oaxa,10,0.869907678,0.86353991,0.875624888,0.832394036,0.826547351,0.837421871,0.769974843,0.763393641,0.775586805,0.099538388,0.097103578,0.101724447,0.129752494,0.12345465,0.135168301,0.182635286,0.173236482,0.190649891,0.030553935,0.039356512,0.022650665,0.03785347,0.049998,0.027409829,0.047389871,0.063369876,0.033763304
Oaxa,11,0.871741451,0.86702667,0.875926977,0.835491293,0.832050832,0.838554251,0.774087213,0.765708637,0.781301252,0.100210413,0.095481596,0.104408398,0.13169569,0.123631023,0.138875465,0.183182178,0.175374934,0.189904295,0.028048136,0.037491735,0.019664625,0.032813017,0.044318146,0.022570283,0.042730609,0.05891643,0.028794453
Oaxa,12,0.877834633,0.871416677,0.883612842,0.840675793,0.831412076,0.848821201,0.783029049,0.774378399,0.790487356,0.094686894,0.093826573,0.095461458,0.128968454,0.127272727,0.130459473,0.179037169,0.172702298,0.184498887,0.027478473,0.03475675,0.0209257,0.030355753,0.041315197,0.020719325,0.037933781,0.052919303,0.025013757
Oaxa,13,0.881602383,0.876629858,0.885976948,0.846883544,0.838539012,0.853987603,0.786115481,0.777840098,0.793245856,0.093652369,0.091240876,0.095773875,0.126521957,0.124159689,0.128533058,0.180365009,0.17589571,0.184215922,0.024745248,0.032129266,0.018249177,0.026594498,0.037301298,0.017479339,0.033519509,0.046264192,0.022538223
Oaxa,14,0.885742452,0.87754122,0.893404621,0.853218445,0.844015067,0.861062989,0.794779507,0.780122205,0.80760604,0.088684424,0.089803105,0.087639273,0.120470359,0.120240644,0.120666159,0.17542267,0.176922901,0.174109825,0.025573124,0.032655675,0.018956106,0.026311195,0.035744289,0.018270852,0.029797823,0.042954894,0.018284135
Oaxa,15,0.885674593,0.876041841,0.894817883,0.858447489,0.848507116,0.867209873,0.803161568,0.786506362,0.817872516,0.092070497,0.095038317,0.089253478,0.118395303,0.11981745,0.117141688,0.169287621,0.175294736,0.163981751,0.02225491,0.028919841,0.01592864,0.023157208,0.031675433,0.015648439,0.027550811,0.038198903,0.018145733
Oaxa,16,0.892175486,0.882766126,0.900099983,0.865870153,0.854800074,0.875253814,0.811770044,0.794628206,0.826189611,0.084531886,0.088148002,0.081486419,0.111953336,0.116884712,0.107773208,0.163095802,0.170999223,0.156447512,0.023292628,0.029085873,0.018413598,0.02217651,0.028315214,0.016972979,0.025134154,0.034372571,0.017362877
Oaxa,17,0.897873147,0.887981957,0.905677966,0.869123674,0.856100527,0.879610489,0.82553353,0.809181565,0.838636527,0.079958316,0.084094082,0.076694915,0.109329797,0.116268072,0.103742792,0.15130685,0.160048513,0.144302066,0.022168538,0.027923961,0.017627119,0.021546528,0.027631401,0.01664672,0.02315962,0.030769922,0.017061407
Pueb,Total,0.923450315,0.922693028,0.924144632,0.903298667,0.902061783,0.904420689,0.843886733,0.839721928,0.847693828,0.062585396,0.060679136,0.064333147,0.078364895,0.07611774,0.080403371,0.120886767,0.118877816,0.122723172,0.013964289,0.016627836,0.011522222,0.018336438,0.021820477,0.01517594,0.0352265,0.041400257,0.029583
Pueb,1,0.923521922,0.923572847,0.923470152,0.907046751,0.906637757,0.907466198,0.849785616,0.849101852,0.850482788,0.062388012,0.062009841,0.062772459,0.077859144,0.077906887,0.07781018,0.120525024,0.120228951,0.120826902,0.014090066,0.014417313,0.013757389,0.015094105,0.015455356,0.014723621,0.02968936,0.030669197,0.02869031
